simple_player,alpha_beta_player,2,0.5,0.5
simple_player,alpha_beta_player,2,0.5,0.5
simple_player,alpha_beta_player,2,0.5,0.5
simple_player,alpha_beta_player,2,0.5,0.5
simple_player,alpha_beta_player,2,0.5,0.5
simple_player,alpha_beta_player,10,0.5,0.5
simple_player,alpha_beta_player,10,0.5,0.5
simple_player,alpha_beta_player,10,0.5,0.5
simple_player,alpha_beta_player,10,0.5,0.5
simple_player,alpha_beta_player,10,0.5,0.5
simple_player,alpha_beta_player,50,0.5,0.5
simple_player,alpha_beta_player,50,0.5,0.5
simple_player,alpha_beta_player,50,0.5,0.5
simple_player,alpha_beta_player,50,0.5,0.5
simple_player,alpha_beta_player,50,0.5,0.5
simple_player,min_max_player,2,0.5,0.5
simple_player,min_max_player,2,0.5,0.5
simple_player,min_max_player,2,0.5,0.5
simple_player,min_max_player,2,0.5,0.5
simple_player,min_max_player,2,0.5,0.5
simple_player,min_max_player,10,0.5,0.5
simple_player,min_max_player,10,0.5,0.5
simple_player,min_max_player,10,0.5,0.5
simple_player,min_max_player,10,0.5,0.5
simple_player,min_max_player,10,0.5,0.5
simple_player,min_max_player,50,0.5,0.5
simple_player,min_max_player,50,0.5,0.5
simple_player,min_max_player,50,0.5,0.5
simple_player,min_max_player,50,0.5,0.5
simple_player,min_max_player,50,0.5,0.5
simple_player,better_player,2,0.5,0.5
simple_player,better_player,2,0.5,0.5
simple_player,better_player,2,0.5,0.5
simple_player,better_player,2,0.5,0.5
simple_player,better_player,2,0.5,0.5
simple_player,better_player,10,0.5,0.5
simple_player,better_player,10,0.5,0.5
simple_player,better_player,10,0.5,0.5
simple_player,better_player,10,0.5,0.5
simple_player,better_player,10,0.5,0.5
simple_player,better_player,50,0.5,0.5
simple_player,better_player,50,0.5,0.5
simple_player,better_player,50,0.5,0.5
simple_player,better_player,50,0.5,0.5
simple_player,better_player,50,0.5,0.5
alpha_beta_player,simple_player,2,0.5,0.5
alpha_beta_player,simple_player,2,0.5,0.5
alpha_beta_player,simple_player,2,0.5,0.5
alpha_beta_player,simple_player,2,0.5,0.5
alpha_beta_player,simple_player,2,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,10,0.5,0.5
alpha_beta_player,simple_player,50,0.5,0.5
alpha_beta_player,simple_player,50,0.5,0.5
alpha_beta_player,simple_player,50,0.5,0.5
alpha_beta_player,simple_player,50,0.5,0.5
alpha_beta_player,simple_player,50,0.5,0.5
alpha_beta_player,simple_player,50,0.5,0.5
alpha_beta_player,simple_player,50,0.5,0.5
alpha_beta_player,simple_player,50,0.5,0.5
alpha_beta_player,simple_player,50,0.5,0.5
alpha_beta_player,simple_player,50,0.5,0.5
alpha_beta_player,simple_player,50,0.5,0.5
alpha_beta_player,simple_player,50,0.5,0.5
alpha_beta_player,simple_player,50,0.5,0.5
alpha_beta_player,simple_player,50,0.5,0.5
alpha_beta_player,min_max_player,2,0.5,0.5
alpha_beta_player,min_max_player,2,0.5,0.5
alpha_beta_player,min_max_player,2,0.5,0.5
alpha_beta_player,min_max_player,2,0.5,0.5
alpha_beta_player,min_max_player,2,0.5,0.5
alpha_beta_player,min_max_player,10,0.5,0.5
alpha_beta_player,min_max_player,10,0.5,0.5
alpha_beta_player,min_max_player,10,0.5,0.5
alpha_beta_player,min_max_player,10,0.5,0.5
alpha_beta_player,min_max_player,10,0.5,0.5
alpha_beta_player,min_max_player,50,0.5,0.5
alpha_beta_player,min_max_player,50,0.5,0.5
alpha_beta_player,min_max_player,50,0.5,0.5
alpha_beta_player,min_max_player,50,0.5,0.5
alpha_beta_player,min_max_player,50,0.5,0.5
alpha_beta_player,better_player,2,0.5,0.5
alpha_beta_player,better_player,2,0.5,0.5
alpha_beta_player,better_player,2,0.5,0.5
alpha_beta_player,better_player,2,0.5,0.5
alpha_beta_player,better_player,2,0.5,0.5
alpha_beta_player,better_player,10,0.5,0.5
alpha_beta_player,better_player,10,0.5,0.5
alpha_beta_player,better_player,10,0.5,0.5
alpha_beta_player,better_player,10,0.5,0.5
alpha_beta_player,better_player,10,0.5,0.5
alpha_beta_player,better_player,50,0.5,0.5
alpha_beta_player,better_player,50,0.5,0.5
alpha_beta_player,better_player,50,0.5,0.5
alpha_beta_player,better_player,50,0.5,0.5
alpha_beta_player,better_player,50,0.5,0.5
min_max_player,simple_player,2,0.5,0.5
min_max_player,simple_player,2,0.5,0.5
min_max_player,simple_player,2,0.5,0.5
min_max_player,simple_player,2,0.5,0.5
min_max_player,simple_player,2,0.5,0.5
min_max_player,simple_player,10,0.5,0.5
min_max_player,simple_player,10,0.5,0.5
min_max_player,simple_player,10,0.5,0.5
min_max_player,simple_player,10,0.5,0.5
min_max_player,simple_player,10,0.5,0.5
min_max_player,simple_player,50,0.5,0.5
min_max_player,simple_player,50,0.5,0.5
min_max_player,simple_player,50,0.5,0.5
min_max_player,simple_player,50,0.5,0.5
min_max_player,simple_player,50,0.5,0.5
min_max_player,alpha_beta_player,2,0.5,0.5
min_max_player,alpha_beta_player,2,0.5,0.5
min_max_player,alpha_beta_player,2,0.5,0.5
min_max_player,alpha_beta_player,2,0.5,0.5
min_max_player,alpha_beta_player,2,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,10,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,alpha_beta_player,50,0.5,0.5
min_max_player,better_player,2,0.5,0.5
min_max_player,better_player,2,0.5,0.5
min_max_player,better_player,2,0.5,0.5
min_max_player,better_player,2,0.5,0.5
min_max_player,better_player,2,0.5,0.5
min_max_player,better_player,10,0.5,0.5
min_max_player,better_player,10,0.5,0.5
min_max_player,better_player,10,0.5,0.5
min_max_player,better_player,10,0.5,0.5
min_max_player,better_player,10,0.5,0.5
min_max_player,better_player,50,0.5,0.5
min_max_player,better_player,50,0.5,0.5
min_max_player,better_player,50,0.5,0.5
min_max_player,better_player,50,0.5,0.5
min_max_player,better_player,50,0.5,0.5
better_player,simple_player,2,0.5,0.5
better_player,simple_player,2,0.5,0.5
better_player,simple_player,2,0.5,0.5
better_player,simple_player,2,0.5,0.5
better_player,simple_player,2,0.5,0.5
better_player,simple_player,10,0.5,0.5
better_player,simple_player,10,0.5,0.5
better_player,simple_player,10,0.5,0.5
better_player,simple_player,10,0.5,0.5
better_player,simple_player,10,0.5,0.5
better_player,simple_player,50,0.5,0.5
better_player,simple_player,50,0.5,0.5
better_player,simple_player,50,0.5,0.5
better_player,simple_player,50,0.5,0.5
better_player,simple_player,50,0.5,0.5
better_player,alpha_beta_player,2,0.5,0.5
better_player,alpha_beta_player,2,0.5,0.5
better_player,alpha_beta_player,2,0.5,0.5
better_player,alpha_beta_player,2,0.5,0.5
better_player,alpha_beta_player,2,0.5,0.5
better_player,alpha_beta_player,10,0.5,0.5
better_player,alpha_beta_player,10,0.5,0.5
better_player,alpha_beta_player,10,0.5,0.5
better_player,alpha_beta_player,10,0.5,0.5
better_player,alpha_beta_player,10,0.5,0.5
better_player,alpha_beta_player,50,0.5,0.5
better_player,alpha_beta_player,50,0.5,0.5
better_player,alpha_beta_player,50,0.5,0.5
better_player,alpha_beta_player,50,0.5,0.5
better_player,alpha_beta_player,50,0.5,0.5
better_player,min_max_player,2,0.5,0.5
better_player,min_max_player,2,0.5,0.5
better_player,min_max_player,2,0.5,0.5
better_player,min_max_player,2,0.5,0.5
better_player,min_max_player,2,0.5,0.5
better_player,min_max_player,10,0.5,0.5
better_player,min_max_player,10,0.5,0.5
better_player,min_max_player,10,0.5,0.5
better_player,min_max_player,10,0.5,0.5
better_player,min_max_player,10,0.5,0.5
better_player,min_max_player,50,0.5,0.5
better_player,min_max_player,50,0.5,0.5
better_player,min_max_player,50,0.5,0.5
better_player,min_max_player,50,0.5,0.5
better_player,min_max_player,50,0.5,0.5
